food_id,city_id,restaurant,cuisine,avg_cost,rating
7330,143,De Sjötter,,77.77,2.9
7331,143,Tian Cheng,,71.53,4.6
7332,143,'t Boothuys,,64.32,3.5
7333,143,Au Coin Des Bons Enfants,,72.69,2.1
7334,143,Chez Adam,,67.08,3.7
7335,143,Umami,,101.11,2.6
7336,143,Boave de Wesch,,60.55,3.8
7337,143,Brasserie De Grens,,127.35,4.7
7338,143,Tsi-Au,,131.94,1.7
7339,143,Thai Ocha,,82.57,3.7
7340,143,De Comedie,,147.57,1.3
7341,143,Ginger,,129.80,4.3
7342,143,Gaucho’s,,86.19,2.8
7343,143,Hawaiian Poke Bowl,,109.49,3.0
7344,143,La Chine,,83.91,4.0
7345,143,La Tranca,,112.82,1.4
7346,144,Ōtoromiro Hotel,,84.67,1.9
7347,144,Curators House,,132.51,1.9
7348,144,Zaffron,,111.63,2.2
7349,144,Formaggio's,,59.03,2.6
7350,144,Casa Publica,,127.96,3.6
7351,144,Denny's,,124.94,1.4
7352,144,5th Street,,56.95,4.5
7353,144,Drexels,,117.67,2.1
7354,144,Zyka Indian Cuisine,,76.01,3.8
7355,144,AROY,,62.02,4.6
7356,144,Sushi Shop,,139.50,4.7
7357,144,Daphne's Restaurant,,94.25,4.0
7358,144,The Bicycle Thief,,69.19,4.6
7359,144,St Pierre's Sushi,,73.51,3.4
7360,144,Hikari Sushi Train,,103.47,3.6
7361,144,GunPowder,,142.39,3.6
7362,144,Flax & Co,,78.51,2.4
7363,144,Samairaz,,136.71,3.6
7364,144,Indian Moments,,133.08,2.3
7365,144,Lazeez,,79.60,1.5
7366,144,The Rowdy Kitchen,,107.03,2.1
7367,144,Sign of the Kiwi,,71.34,2.7
7368,145,Ljugarns Strandcafé & Restaurang,,78.90,3.0
7369,145,Pighuset Tapas & Cava,,79.12,4.8
7370,145,Smakrike Krog,,123.48,4.0
7371,145,Krakas,,124.37,1.7
7372,145,Våffelmagasinet,,113.08,1.7
7373,146,The Atlantic,,75.19,3.5
7374,146,Hub,,66.26,1.1
7375,146,Tretho Lounge,,100.62,1.6
7376,146,Trevaskis Farm,,113.70,4.3
7377,146,The Old Lifeboat House Bistro,,80.39,1.1
7378,146,Caffe Pasta and Pizzeria,,64.98,4.3
7379,146,Beer & Bird,,129.86,2.3
7380,146,The Rum & Crab Shack,,81.92,2.0
7381,146,Curry Garden,,101.93,1.3
7382,146,Country Skittles,,101.68,4.4
7383,146,The Searoom Bar & Restaurant,,118.38,4.0
7384,146,Bier Huis Grand Café,,91.90,3.2
7385,146,Blas Burgerworks,,138.61,2.7
7386,146,Porthminster Cafe,,135.47,3.1
7387,146,The Shore,,109.29,1.4
7388,146,The Italian,,50.37,3.0
7389,146,Source Kitchen,,63.47,2.4
7390,146,Porthminster Kitchen,,110.43,3.8
7391,146,The Bakehouse,,81.21,3.9
7392,146,The Mermaid Sea Food Restaurant,,98.76,2.0
7393,146,The Beach Restaurant,,125.29,1.2
7394,147,Wedeb's Restaurant,,110.89,1.1
7395,147,Burgr,,69.70,1.5
7396,147,Egon Tromsø,,122.58,4.5
7397,147,Emmas Drømmekjøkken,,63.42,2.8
7398,147,La Speranza,,99.15,4.0
7399,147,Walter & Leonard,,142.92,3.7
7400,147,Pizzeria Allegro Turistvegen,,77.44,5.0
7401,147,Pizzeria Allegro Pyramiden,,133.07,2.5
7402,147,Mathallen,,59.74,4.0
7403,147,Hildr,,65.00,1.9
7404,147,Graffi Grill,,84.04,2.0
7405,147,Størhus,,108.76,2.8
7406,147,Full Steam,,88.53,3.3
7407,147,Tapas Tromsø,,116.94,1.1
7408,147,Pizzahuset,,90.28,3.7
7409,147,Biffhuset,,124.48,1.7
7410,147,Hjemmebane,,70.33,3.7
7411,147,Arctandria Sjømatrestaurant,,93.51,2.0
7412,147,Egon Jekta,,117.36,2.0
7413,147,Nordis Restaurant Tromsø,,129.98,5.0
7414,148,Restaurante Comidas Típicas y más...,,82.86,2.5
7415,148,Kathy's Waffle House,,111.73,2.1
7416,148,Espressionista,,95.82,3.9
7417,148,Guirilas La Abuelita,,64.69,3.0
7418,148,Charly's Bar & Restaurante,,64.72,4.0
7419,148,El Corralito,,132.11,4.6
7420,148,Pita Pita,,91.18,2.2
7421,148,El Zaguán,,73.45,4.7
7422,148,Pan De Vida,,64.24,4.3
7423,148,Coctelería El Capitán,,131.85,1.9
7424,148,El Garaje,,99.79,3.0
7425,148,Restaurante y Bar Las Colinas Sur. (Granada).,,105.84,3.4
7426,148,Restaurante Sagitario,,139.70,2.9
7427,148,Pa' Picar,,129.60,1.8
7428,148,Gemelos,,123.62,1.9
7429,148,Comedor,,78.29,4.1
7430,148,Kioskito El Gordito,,57.40,3.7
7431,148,Choco Museo & Cafe,,50.37,3.0
7432,148,Taco Stop Tex-Mex Grill,,67.01,4.3
7433,148,Chepapo,,107.97,1.8
7434,149,La Casita Blanca,,69.49,1.3
7435,149,IHOP,,79.58,5.0
7436,149,La Isla,,111.94,4.4
7437,149,Fuji Sushi,,106.30,4.5
7438,149,La Preñá,,81.45,4.2
7439,149,Loverbar,,123.36,1.8
7440,149,El Pika Pollo Sport Bar,,118.67,3.6
7441,149,Nigiri Restaurant & Sushi Bar,,138.55,1.5
7442,149,La Preñá,,107.86,3.3
7443,149,La Picadera Bar & Restaurant,,107.38,3.4
7444,149,Mercado La Carreta,,83.34,4.0
7445,149,Restaurante El Jibarito,,80.33,4.5
7446,149,Di Jazz Pizzeria,,76.01,3.6
7447,149,Ali Baba,,60.20,2.7
7448,149,Soda Estudio de Cocina,,83.86,3.8
7449,149,Melanzana,,100.22,3.2
7450,149,Yum Yum Tree Restaurant,,106.38,4.2
7451,149,Cafe Rubén,,55.29,3.8
7452,149,Bistro de Paris,,93.05,1.3
7453,149,Abracadabra Counter Café,,102.17,2.7
7454,150,Texas Roadhouse,,106.42,1.8
7455,150,R&R BBQ,,125.65,1.1
7456,150,Denny's,,119.09,2.8
7457,150,Mom's Kitchen,,109.05,4.8
7458,150,Moochie's Meatballs and More,,86.30,2.8
7459,150,Osteria Amore,,101.16,1.2
7460,150,Rancherito's,,51.85,2.3
7461,150,Pizza Hut,,62.59,1.6
7462,150,Red Iguana,,116.42,3.3
7463,150,Apollo Burger,,113.63,4.8
7464,150,Trio,,78.70,4.7
7465,150,Valter's Osteria,,81.33,4.7
7466,150,Per Noi Trattoria,,101.93,2.4
7467,150,Olive Garden,,128.80,3.3
7468,150,El Calor,,92.99,2.9
7469,150,Nico's,,141.92,1.2
7470,150,Chili's,,110.88,3.9
7471,150,Himalayan Kitchen,,136.89,1.9
7472,150,Dee's,,140.58,2.6
7473,150,Tuscany,,62.26,3.1
7474,151,Shangri-La,,97.08,3.6
7475,151,Bendita's Empanadas Gourmet,,122.20,1.8
7476,151,Restaurante El Plato Vegetariano,,73.42,4.9
7477,151,O'hara,,62.56,1.7
7478,151,Hard Rock Cafe Asuncion,,101.24,5.0
7479,151,Il Capo,,117.45,4.2
7480,151,Hard Rock Cafe,,106.68,2.8
7481,151,Gulosao Lanches,,86.23,2.7
7482,151,Combitos,,104.24,4.6
7483,151,Pizza Hut,,85.99,4.8
7484,151,La Vida Verde,,143.66,2.9
7485,151,Laserland,,74.77,4.2
7486,151,Restaurante Bar San Miguel,,96.45,4.4
7487,151,Pink Cow,,122.98,1.4
7488,151,La Pérgola Jardín Restaurante,,125.08,4.0
7489,151,Manjares Almacén de Comidas,,132.92,2.0
7490,151,Aquí Madrid,,76.49,2.3
7491,151,Mingo,,126.62,4.7
7492,151,Kehesto,,142.93,3.5
7493,151,Lido Bar,,79.02,4.4
7494,152,Filling Station,,73.61,1.1
7495,152,"The Last Chukker, Manila Polo Club",,141.46,3.2
7496,152,Tramway Bayview Buffet,,105.70,2.1
7497,152,Ramen Butcher,,128.29,4.2
7498,152,Vittori's,,55.40,5.0
7499,152,Koneksyon Bistro Cafe Baritan,,90.53,1.2
7500,152,Original Dolor's Main,,83.71,1.6
7501,152,Kenny Rogers' Roasters,,121.17,2.4
7502,152,Dolora's Hauz of Pancit Malabon,,100.25,3.2
7503,152,Shaka,,135.06,3.8
7504,152,Wings and Bikes,,142.46,3.7
7505,152,Tempura,,81.19,1.5
7506,152,Vikings,,133.84,1.4
7507,152,Soi,,145.85,1.1
7508,152,Phở Hòa,,81.36,4.2
7509,152,Wild Flour,,113.29,4.8
7510,152,Dolora's Hauz of Pancit Malabon (Sto. Niño Branch),,66.26,5.0
7511,152,The Cookery Place,,125.96,4.4
7512,152,Mabuhay Teahouse,,111.48,3.7
7513,152,Calderón Cocina Tapas y Bebidas,,67.45,1.5
7514,153,Sternen Muri,,57.91,3.9
7515,153,Hotel & Restaurant Grauholz,,131.16,4.2
7516,153,Gasthof Lanzenhäusern,,147.15,2.7
7517,153,Tscharnergut,,94.04,1.0
7518,153,Hirschen,,87.01,3.6
7519,153,Steinhalle,,105.55,1.3
7520,153,Terrasse Schwellenmätteli,,123.51,3.2
7521,153,Beaulieu,,141.66,5.0
7522,153,Zum blauen Engel,,112.25,3.4
7523,153,Ali Baba,,128.18,3.5
7524,153,Zebra,,90.17,2.4
7525,153,Gasthof Schönbühl,,75.89,1.2
7526,153,Restaurant Bahnhof,,136.90,3.0
7527,153,Sternen,,146.11,4.5
7528,153,Kleine Schanze,,127.33,3.8
7529,153,Kirchenfeld,,53.67,3.5
7530,153,Moules-Edy Ambassador,,77.78,1.4
7531,153,Gasthaus Kreuz,,66.70,4.9
7532,153,Dona Flor,,147.78,2.1
7533,153,Linde,,102.27,2.8
7534,153,Restaurant Bütschelegg,,132.91,5.0
7535,153,Gasthof Dörfli,,55.35,2.9
7536,154,Trattoria del Cavaliere,,68.07,2.1
7537,155,Delumbar,,66.51,4.3
7538,154,Tigelleria,,110.46,4.2
7539,154,Caffè Parisi,,125.74,2.1
7540,154,Al Vicolo Pizza & Vino,,85.44,3.5
7541,154,Fud,,136.25,3.7
7542,154,Curtigghiu,,113.55,4.7
7543,154,Mac Music Art Cafè,,140.23,1.2
7544,154,Etna Rosso,,147.87,3.6
7545,154,Deliziosa,,72.63,4.4
7546,154,Acido Lattico,,67.36,2.6
7547,154,Il Tagliere,,144.67,3.8
7548,154,La Cucina dei Colori,,91.61,3.3
7549,154,Crazy Pizza,,111.56,2.7
7550,154,Pizza & Pasta,,103.20,1.8
7551,154,Kagura,,85.93,1.3
7552,154,Spaghetti & Co.,,83.37,3.6
7553,154,Il Faro Capomulini,,77.02,3.6
7554,154,Sushi Park,,103.91,2.2
7555,154,Bambuddha,,75.88,1.0
7556,154,Trilogy - La Nuova Racchetta,,52.32,3.3
7557,155,Junex Tuna & Seafood,,91.62,3.0
7558,155,Tsokolate,,122.00,2.4
7559,155,Penong's,,96.03,1.8
7560,155,Aposento Davao,,131.09,2.4
7561,155,Mad Cravings Resto Bar,,114.38,2.0
7562,155,Hey Monday! Deli,,78.11,2.4
7563,155,Panadero Matina Seaside,,81.31,4.3
7564,155,Penong's Barbecue Seafood & Grill,,105.48,3.7
7565,155,TTOKI KOREAN DINER,,58.04,1.0
7566,155,SSAMJANG RESTAURANT,,124.77,4.3
7567,155,La Piscine Grill & Cafe,,97.14,1.7
7568,155,Lola Mommy's Restaurant,,61.43,4.9
7569,155,Hangry Tuna,,57.44,2.6
7570,156,Cervejaria Diu,,123.66,1.2
7571,155,Happy Days Cafe,,113.39,2.0
7572,155,Seoulga,,70.35,2.7
7573,155,Majid's Kabab,,60.85,2.1
7574,155,Swiss Deli and Restaurant,,61.94,5.0
7575,155,Alkufiah Tent,,104.79,1.6
7576,155,La Toscana,,87.00,2.4
7577,156,A Churrasqueirinha,,119.80,4.5
7578,156,Ramen Chef Praça de Carlos Aberto,,140.81,3.5
7579,156,Lolla,,51.31,1.6
7580,156,Confeitaria Paivas - Restaurante,,110.32,2.9
7581,156,Don Coelhone - Tapas Beer & Wine,,94.27,4.5
7582,156,Madureiras Navegantes,,76.82,3.8
7583,156,Hoshikuzu,,62.25,3.0
7584,156,Doof Pasta Boavista,,148.66,1.4
7585,156,Restaurante Tappas Caffé - Madalena,,75.36,2.1
7586,156,Casa da Mariquinhas,,120.34,4.8
7587,156,Bugo Art Burgers,,67.33,2.3
7588,156,Boucinha,,75.32,4.9
7589,156,Restaurante Marisqueira Cufra,,64.26,4.2
7590,156,bbGourmet,,88.05,1.8
7591,156,Musaxi,,148.81,3.9
7592,156,Sergio Crivelli,,64.11,2.1
7593,156,Yuko Tavern,,93.10,4.4
7594,156,Casa da Horta,,122.15,4.5
7595,156,Cervejaria Brasão Aliados,,55.95,4.9
7596,157,Caloura Bar Esplanada,,110.91,1.1
7597,157,Black Whale,,102.05,1.9
7598,157,Restaurante Tony's,,88.58,4.8
7599,157,Cantinho do Cais,,115.95,4.0
7600,157,Terra Nostra Garden Restaurant,,89.98,4.9
7601,157,Mercado da Vila,,78.00,3.9
7602,157,O Miroma 1,,121.50,3.5
7603,157,Casa de Pasto José do Rego,,119.09,3.4
7604,157,Botequim Açoriano,,139.30,4.8
7605,157,O Chocolatinho,,57.36,4.0
7606,157,Coffee Bar Alfredo,,88.00,3.2
7607,157,Atlântico,,147.57,2.7
7608,157,Restaurante da Associação Agrícola de São Miguel,,142.66,4.5
7609,157,Taberna 13-13,,59.87,3.6
7610,157,Borda d'Água,,69.34,2.7
7611,157,O Pescador,,86.55,3.0
7612,157,Quinta dos Sabores,,98.25,3.4
7613,157,A Casa do Abel,,99.35,2.9
7614,157,Dragoeiro,,145.09,4.3
7615,157,Maria Pic-nic,,67.36,4.5
7616,157,Estrela do Mar,,50.30,2.3
7617,158,AGSAM RESTAUR,,119.37,2.1
7618,158,Crown Xpress,,66.42,3.1
7619,158,D's Bazaar,,108.44,3.8
7620,158,M C Restaurant,,108.01,3.0
7621,158,Mango Peak Relaxation,,56.60,1.1
7622,158,Chicken Town,,121.58,3.3
7623,158,Chicken Town,,58.45,1.2
7624,158,Quincys Bar and Restaurant,,98.62,2.5
7625,158,Baoma Bakery,,116.79,3.1
7626,158,Shangri La Entertainment Complex,,59.03,2.5
7627,158,Njala Venue,,142.29,4.4
7628,158,Montana Palace,,54.92,3.5
7629,158,Medrie Jilin Restaurant,,144.29,4.1
7630,158,Beijing,,89.13,4.8
7631,158,Family Kingdom,,143.59,1.9
7632,158,Wazobia Bar,,103.03,1.2
7633,158,The Hub Hotel,,121.07,4.4
7634,158,Lighthouse Inn,,80.09,1.2
7635,158,Hard Rock Cafe,,144.51,4.6
7636,159,Les Menus~Plaisirs,,79.53,4.1
7637,159,Chez Jean-Paul,,136.79,2.3
7638,159,India's oven,,124.00,1.4
7639,159,Chez Greenberg,,63.91,2.5
7640,159,Le take out,,73.17,3.4
7641,159,Restaurant du Jardin,,55.12,1.6
7642,159,Benny & Co.,,148.49,2.6
7643,159,Restaurant Thaïlande,,55.64,3.8
7644,159,India Rosa,,89.08,3.2
7645,159,Stella Pizzeria,,109.22,1.7
7646,159,Futago Sushi,,75.82,1.7
7647,159,Chez Roger,,78.81,3.3
7648,159,Chez Cora,,147.31,4.1
7649,159,Notre-Boeuf-de-Grace,,72.19,1.4
7650,159,Kesté,,120.34,1.2
7651,159,Restaurant B&M,,128.51,2.3
7652,159,Pizzeria Napoletana,,109.57,1.3
7653,159,La Belle Corée,,104.96,1.1
7654,159,Lawrence,,122.91,3.3
7655,159,Bertha's Rôtisserie,,59.33,4.4
7656,160,L'unisson,,104.55,3.3
7657,160,Vitaly,,121.46,3.4
7658,160,Mediterraneo,,66.78,3.6
7659,160,Le Reflet des Iles,,120.83,3.2
7660,160,La Calade,,50.38,3.6
7661,160,Les délices du Nord M&M,,117.22,3.5
7662,160,Le Colorado,,73.75,3.4
7663,160,Plaka,,84.92,1.7
7664,160,The Grill,,119.06,2.4
7665,160,Non Solo Pasta,,98.67,2.9
7666,160,Le Bistro de Jules,,54.34,1.1
7667,160,L'Azimut,,115.26,1.2
7668,160,Restaurant Le Kaloupilé,,52.09,4.2
7669,160,L'Orangerie,,132.88,1.9
7670,160,Bo Bun & Co,,149.27,2.3
7671,160,Épicerie et snack Solidarité Étudiante 974,,141.67,3.7
7672,160,Le D'JAYZY,,71.79,1.4
7673,160,Le Jamblon Terrasse,,55.03,2.4
7674,160,Le Roland Garros,,131.07,3.5
7675,160,Le Sham's,,75.37,3.8
7676,161,IL Presidente Pizzeria Napoletana-Tomis Nord,,92.36,4.8
7677,161,Sali's Taco & Turkish Food,,127.16,4.8
7678,161,Pizza Mario,,67.41,4.4
7679,161,Sabroso,,107.46,4.4
7680,161,1896,,145.52,4.5
7681,161,Marrakech,,65.04,4.8
7682,161,Amwaj,,106.92,1.9
7683,161,Q's Inn,,140.18,2.1
7684,161,Bierhalle,,121.39,4.7
7685,161,La Scoica,,93.07,3.1
7686,161,Manara,,144.14,2.2
7687,161,Nikos Greek Taverna,,95.33,1.1
7688,161,Voila Lebanese & Sushi,,102.54,3.4
7689,161,Jade Oriental Cafe,,124.21,3.5
7690,161,Nom Nom Bistro - Mâncare sănătoasă în Constanța,,60.81,2.4
7691,161,Restaurant Flora,,82.54,4.3
7692,161,Mala Mia,,92.40,2.5
7693,161,Restaurant Toscana,,74.46,1.8
7694,161,Byblos Lebanese Restaurant,,71.97,2.7
7695,161,Restaurant „La Răzvan”,,82.71,2.4
7696,162,Cafe des Artistes - Puerto Vallarta,,141.55,1.4
7697,162,Ensamble Seafood & Grill,,101.46,4.5
7698,162,La Tostaderia,,146.40,2.8
7699,162,Jude Bistro and Bar,,142.88,3.1
7700,162,Rancho mi Abuelo,,135.48,3.9
7701,162,poke poke,,132.59,3.4
7702,162,Mariscos La Perrona,,61.96,3.8
7703,162,India Gate Puerto Vallarta,,133.56,3.9
7704,162,Tacos Neto,,73.96,2.2
7705,162,De Cantaro,,69.44,3.7
7706,162,La Cigale,,133.97,1.1
7707,162,La Leche,,121.06,2.8
7708,162,El Arrayan,,108.25,2.1
7709,162,Hacienda Allemaña,,52.23,3.2
7710,162,La Ronda,,116.84,4.2
7711,162,El Banquito,,55.66,1.5
7712,162,Mariscos Guachos,,52.34,4.8
7713,162,Mariscos La Perrona,,144.35,4.0
7714,162,Comedor Versalles,,79.17,2.2
7715,162,Yamanda Sushi,,98.70,2.4
7716,163,The Africa Cafe,,109.87,3.2
7717,163,Cincinnati Spur,,108.29,4.5
7718,163,Magica Roma,,130.38,4.2
7719,163,GINJA,,149.35,4.3
7720,163,Quay Four,,96.92,1.3
7721,163,Mitchell's Scottish Ale House Victoria & Alfred Waterfront,,70.96,3.9
7722,163,Ferrymans Tavern,,88.56,1.9
7723,163,MAReSOL Restaurant,,136.80,2.5
7724,163,John Dory's,,63.06,3.2
7725,163,Mexico Spur,,141.53,3.1
7726,163,Red Hawk Spur,,77.85,5.0
7727,163,Nelson's Eye Grill & Restaurant,,96.14,4.7
7728,163,Dunes Beach Restaurant & Bar,,138.84,4.4
7729,163,The Hussar Grill,,137.32,4.3
7730,163,Cattle Baron Pinelands,,55.76,4.9
7731,163,Beleza,,98.77,2.1
7732,163,Ons Huisie,,109.75,1.4
7733,163,Company’s Garden Resturant,,134.84,2.6
7734,163,La Parada Constantia Nek,,57.79,2.4
7735,163,Banana Jam,,100.60,1.6
7736,164,Villa Des Pitons,,102.39,4.0
7737,164,Morne Coubaril Estate,,115.02,4.3
7738,164,Roots 2,,89.48,1.2
7739,164,Ti Kwizin,,58.08,1.8
7740,164,Sophie's Restaurant,,53.96,1.2
7741,164,Cooked Food,,101.25,2.6
7742,164,the palm resturant,,112.02,2.6
7743,164,Thomazo's hide away,,60.90,1.8
7744,164,Valencia place,,90.12,2.5
7745,164,Val's place,,97.43,3.9
7746,164,Val's Place,,120.91,2.1
7747,164,Marie's Local Cuisine,,52.96,1.9
7748,164,The Kitchen,,105.16,2.6
7749,164,Captain Hooks,,90.52,1.7
7750,164,arthur hot spot,,96.42,4.9
7751,164,Roots Shop,,80.11,1.3
7752,164,Ms. Sheila's Place,,53.36,4.5
7753,164,China town Fast Food,,135.97,2.2
7754,164,Pounty's Pizza,,64.95,4.7
7755,164,albi's restaurant and bar,,69.97,2.9
7756,165,Sabor Divino,,139.68,4.3
7757,165,O Boteco,,83.66,4.5
7758,165,Tia Nanda,,87.77,1.4
7759,165,Sabor da Ilha,,114.68,3.7
7760,165,Piroga Sao Pedro,,135.21,2.7
7761,165,90 Graus,,127.35,4.7
7762,165,Papa Petisco,,113.39,5.0
7763,165,Casa Museu Almada Negreiros,,115.93,4.9
7764,165,Monte Mar,,73.76,3.6
7765,165,Hosana,,143.78,3.4
7766,165,Beach Bungalow,,104.21,3.9
7767,165,Tentadora,,61.28,2.3
7768,165,Jasmin,,55.74,1.8
7769,165,Restaurante Filomar,,74.49,2.6
7770,165,Papa Figo,,92.98,2.4
7771,165,Dona Tete,,109.72,3.0
7772,165,B24,,68.10,3.6
7773,165,Bigodes,,112.71,1.6
7774,165,Salama Snack Bar,,79.97,3.4
7775,166,Café Comercial,,98.93,2.5
7776,166,Botín,,144.10,4.2
7777,166,DiverXO,,121.26,3.6
7778,166,Casa Lucio,,140.99,4.6
7779,166,Cabaña Marconi,,125.83,4.8
7780,166,Lamucca,,149.34,2.1
7781,166,Patio de Leones,,137.05,2.4
7782,166,Ramón Freixa,,137.73,3.3
7783,166,Casa Carmen,,68.08,4.1
7784,166,Sports & Tapas Bar Madrid,,54.59,4.0
7785,166,Ático Restaurante & Terraza,,106.64,4.6
7786,166,La Terraza Restaurante,,102.29,2.9
7787,166,Goiko,,80.90,2.6
7788,166,Casa Mingo,,98.32,4.4
7789,166,Queen Burger Gourmet,,90.98,2.8
7790,166,Atocha Tandoori,,87.69,3.0
7791,166,Las Moreras,,94.92,1.3
7792,166,Txoko La Moraleja,,137.24,2.8
7793,166,Taberna El Tentadero,,54.58,2.3
7794,166,Casa Pepe,,95.71,2.7
7795,167,Hôtel-restaurant de La Marine,,134.44,1.2
7796,167,La Cigale,,53.64,4.9
7797,167,Ristorante Del Arte,,98.51,3.5
7798,167,KOKO,,147.01,2.6
7799,167,Au pont di Vin,,121.37,2.4
7800,167,Lulu Paulette,,107.62,4.7
7801,167,L'Atelier,,53.17,1.6
7802,167,Le Comptoir De Jules,,143.91,3.8
7803,167,La Taverne Royale,,81.43,3.5
7804,167,Squadra,,67.91,2.2
7805,167,La Vache Nantaise,,106.13,2.1
7806,167,Chez Fernand,,142.56,4.0
7807,167,Le Bateau-Lavoir,,110.40,2.6
7808,167,L'Océanide,,129.58,3.7
7809,167,Les lapins de la butte,,63.58,4.8
7810,167,Casa Cruz,,128.58,4.3
7811,167,Boncoeur pizza,,113.08,4.1
7812,167,Chez Ta Mère,,148.07,4.2
7813,167,L'Industrie,,129.72,2.3
7814,167,Pizza Hut,,117.75,3.1
7815,167,Les Pâtes Express,,116.93,2.7
7816,168,Treasure Cove Hotel,,91.20,2.0
7817,168,Gecko Bar,,92.49,4.2
7818,168,Mahé Restaurant Seychelles,,84.02,3.4
7819,168,Wave Restaurant,,78.09,4.7
7820,168,Avocet Restaurant,,137.53,2.6
7821,168,Tiger Bite,,64.59,3.1
7822,168,Anchor Cafe,,140.05,1.8
7823,168,Baobab Pizzeria,,115.63,1.8
7824,168,Barefoot Restaurant,,56.24,1.8
7825,168,Mahek,,105.33,2.4
7826,168,Maison Marengo,,133.59,4.5
7827,168,Kafe Kreol,,82.41,3.0
7828,168,Anchors' Cafe & Islander Restaurant,,78.59,4.9
7829,168,The Boathouse,,96.80,1.3
7830,168,Maria's Rock Cafeteria,,133.13,4.9
7831,168,la dolce vita,,52.79,1.4
7832,168,Frangapini cafeteria and take away,,118.84,3.4
7833,168,Rockpool Restaurant,,146.03,2.5
7834,168,Bravo,,98.43,3.7
7835,168,Kapatya,,67.33,1.4
7836,169,Hotel Krona,,80.61,2.3
7837,169,Gostilna Pr' Kopač,,57.90,4.0
7838,169,To Je To balkan žar,,112.69,4.9
7839,169,Gostilna Livada,,63.13,2.3
7840,169,Kavarna Sputnik,,143.96,4.8
7841,169,Radha Govinda,,136.77,1.2
7842,169,UFO Food&Drinks,,107.29,2.8
7843,169,Beli labod 2,,108.12,1.8
7844,169,Gostilna pod vrbo,,145.40,1.8
7845,169,Pivovarna in pivnica Adam Ravbar,,119.33,4.6
7846,169,Sokol,,141.30,2.5
7847,169,Gostilnica Jezero,,58.57,1.4
7848,169,Gostilna Kavčič,,101.70,2.4
7849,169,Kašča Mrlačnik,,129.91,2.6
7850,169,AZUR tratorija s picami,,56.21,3.3
7851,169,Oštarija Prigo,,52.27,3.0
7852,169,Promenada,,143.04,3.7
7853,169,Kitajski Dvor,,104.91,3.2
7854,169,Kitajski vrt,,75.00,4.4
7855,169,Gostilna Pograjski dom,,75.70,1.5
7856,169,Meta in Bazilika,,71.65,2.0
7857,170,陈麻婆豆腐,,123.98,3.0
7858,170,芙蓉凰花园酒楼,,102.50,4.1
7859,170,桂苑餐厅,,107.28,2.6
7860,170,努力餐,,61.73,3.3
7861,170,银杏金阁,,58.31,2.7
7862,170,清水荷花食坊 - Lotus Vegetarian Restaurant,,72.50,1.1
7863,170,老妈蹄花,,60.12,2.0
7864,170,鼎太丰,,84.36,2.8
7865,170,龙抄手,,78.24,4.4
7866,170,谦和清心,,57.73,1.1
7867,170,veganheart vegan,,122.69,3.3
7868,170,四川皇三爷火锅(航空港店),,126.54,3.9
7869,170,妙蔬缘,,86.11,4.6
7870,170,秋金小炒,,91.44,5.0
7871,170,洞子口张凉粉(太古里直营店),,116.93,2.5
7872,170,He's,,107.19,2.6
7873,170,四食堂（馨园）,,82.97,4.2
7874,170,餐厅,,111.85,5.0
7875,170,餐厅,,63.84,2.0
7876,170,韩包子,,104.38,1.5
7877,171,Can Tanu,,117.80,4.1
7878,171,Ca na Pilar,,104.61,1.6
7879,171,Bondhu,,67.72,3.9
7880,171,Sa Fonda,,138.54,4.8
7881,171,Bar Restaurant Pons,,103.75,3.1
7882,171,Cranc Pelut,,149.26,3.0
7883,171,Las Vegas,,144.18,2.3
7884,171,Es Cactus,,115.09,3.2
7885,171,Es Bruc,,125.77,1.5
7886,171,Ses Salines,,143.88,4.6
7887,171,Aquario,,93.29,4.6
7888,171,Cafe/Restaurant Susy,,56.93,3.5
7889,171,Restaurante Es Cranc,,96.22,1.9
7890,171,Es Canutells,,70.53,2.7
7891,171,Es Mosset de Fornells,,141.44,3.3
7892,171,La Palma,,51.96,1.3
7893,171,Sa Llagosta,,137.88,2.6
7894,171,Sa Rumbada,,147.95,1.8
7895,171,Binimel·là,,86.57,3.8
7896,171,El Mirador,,97.79,4.7
7897,172,Africa House Hotel,,149.32,4.1
7898,172,Emerson Spice Hotel,,91.02,4.5
7899,172,Harbour Indian Kitchen by Chili & Lime,,135.91,1.7
7900,172,Mercury's Restaurant,,126.80,4.1
7901,172,Monsoon Restaurant,,110.89,2.1
7902,172,Maru Maru,,84.42,3.4
7903,172,Cape Town Fish Market,,68.70,3.6
7904,172,Radha Vegetarian Restaurant,,107.64,3.7
7905,172,Traveller's Cafe,,94.43,4.9
7906,172,Stone Town Cafe,,139.30,3.8
7907,172,Joshi's Vegetarian Food Fort,,125.24,4.2
7908,172,Emerson on Hurumzi,,75.12,1.5
7909,172,Taverna Pirate Bay (town),,111.93,1.0
7910,172,Tapería,,61.96,1.4
7911,172,Bahari Café,,80.33,3.0
7912,172,Beach House Restaurant & Bar,,52.50,3.6
7913,172,tasty bites bbq restaurant,,99.95,4.8
7914,172,Mtoni Marine Hotel,,85.26,1.7
7915,172,Seaview Indian Restaurant,,66.54,4.9
7916,172,European Bungalow,,80.87,4.1
7917,173,Riffs Bar & Grill,,59.61,4.1
7918,173,Tulsa Spur,,100.94,3.0
7919,173,Roast2go Norwood (The Factory on Grant),,116.46,2.1
7920,173,Paul,,144.04,4.3
