attraction_id,city_id,attraction_name,category,entry_fee
8746,229,Base Sous-Marine de Bordeaux,Tourist Spot,0.10
8747,228,Valley Green Inn,Tourist Spot,9.81
8748,228,Moshulu,Tourist Spot,13.95
8749,228,Pennsylvania Academy of the Fine Arts,Tourist Spot,17.99
8750,228,Fairmount Water Works,Tourist Spot,19.98
8751,228,Philly AIDS Thrift @ Giovanni's Room,Tourist Spot,14.27
8752,228,The Woodlands,Tourist Spot,7.48
8753,228,Falls Center,Tourist Spot,16.29
8754,228,City Tavern,Tourist Spot,14.53
8755,228,Carpenters' Hall,Tourist Spot,15.25
8756,228,Masonic Temple,Tourist Spot,15.22
8757,228,Eastern State Penitentiary,Tourist Spot,0.52
8758,228,Christ Church Philadelphia,Tourist Spot,17.65
8759,228,Merchants' Exchange Building,Tourist Spot,7.75
8760,228,Betsy Ross House,Tourist Spot,2.56
8761,228,Mount Pleasant,Tourist Spot,11.46
8762,228,Bok,Tourist Spot,1.15
8763,228,Grumblethorpe,Tourist Spot,6.36
8764,228,Philadelphia History Museum,Tourist Spot,19.70
8765,228,Washington Monument,Tourist Spot,6.76
8766,229,Le Bistrot Gare,Tourist Spot,10.50
8767,229,CAPC - Musée d'art contemporain de Bordeaux,Tourist Spot,17.17
8768,229,Hôtel de Ville de Blanquefort,Tourist Spot,0.56
8769,229,Château Baret,Tourist Spot,3.19
8770,229,Carbonnieux,Tourist Spot,4.79
8771,229,Couhins,Tourist Spot,19.35
8772,229,Le Serpolet,Tourist Spot,8.70
8773,229,Esplanade des Quinconces,Tourist Spot,10.10
8774,229,Eclipso,Tourist Spot,4.53
8775,229,Palais Rohan,Tourist Spot,17.13
8776,229,Porte Cailhau,Tourist Spot,12.48
8777,229,Cité Frugès,Tourist Spot,15.30
8778,229,Maison cantonale,Tourist Spot,5.09
8779,229,Tour Pey Berland,Tourist Spot,18.47
8780,229,Vieille Église Saint-Vincent,Tourist Spot,9.48
8781,229,Malartic-Lagravière,Tourist Spot,7.65
8782,229,Monument aux morts,Tourist Spot,4.56
8783,229,Château Fonchereau,Tourist Spot,14.34
8784,229,Château Latour-Martillac,Tourist Spot,18.50
8785,230,Bains municipaux de Strasbourg,Tourist Spot,11.74
8786,230,Cathédrale Notre-Dame,Tourist Spot,14.86
8787,230,Batorama Boutique,Tourist Spot,11.47
8788,230,Jardin Botanique,Tourist Spot,17.08
8789,230,Fort Frère,Tourist Spot,17.43
8790,230,De la Grande île à la Neustadt,Tourist Spot,2.25
8791,230,Circuit « Petite France »,Tourist Spot,15.89
8792,230,Claus Rosenthal,Tourist Spot,8.53
8793,230,Dr. Karl Rosenthal,Tourist Spot,4.07
8794,230,Emil Dreifuss,Tourist Spot,6.92
8795,230,Emmy Marx,Tourist Spot,11.79
8796,230,Fredy Rosenberg,Tourist Spot,4.44
8797,230,Gert Rosenthal,Tourist Spot,3.23
8798,230,Hans Wertheimer,Tourist Spot,9.19
8799,230,Harry Bruchsaler,Tourist Spot,10.80
8800,230,Julius Dreifuss,Tourist Spot,12.87
8801,230,Leopold Wertheimer,Tourist Spot,15.42
8802,230,Margot Rosenberg,Tourist Spot,5.11
8803,230,Melanie Wertheimer,Tourist Spot,7.63
8804,230,Meta Kaufmann,Tourist Spot,8.10
8805,232,Fort Matthew,Tourist Spot,6.58
8806,233,Ördög árka sánca,Tourist Spot,10.25
8807,233,Ördög árka sánca,Tourist Spot,16.72
8808,233,Ördög árka sánca,Tourist Spot,12.50
8809,232,Horizon Yacht Management and Guardianage,Tourist Spot,6.11
8810,232,"Horizon Yacht Management, Engineering, Guardianage & Yacht Brokerage",Tourist Spot,0.19
8811,232,Grand Etang Lake,Tourist Spot,11.06
8812,232,Grand Anse Beach,Tourist Spot,6.92
8813,233,Ördög árka sánca,Tourist Spot,3.56
8814,233,Ördög árka sánca,Tourist Spot,7.14
8815,233,Ördög árka sánca,Tourist Spot,9.67
8816,232,Fort Frederick,Tourist Spot,13.48
8817,232,Point of Fort Jeudy,Tourist Spot,18.86
8818,232,Concord Waterfalls,Tourist Spot,1.95
8819,232,Seven Sisters Waterfalls,Tourist Spot,15.01
8820,232,Underwater Sculpture Garden,Tourist Spot,8.44
8821,232,Annandale Falls,Tourist Spot,16.71
8822,232,Mount Carmel Waterfalls,Tourist Spot,8.37
8823,232,St Margaret's Falls,Tourist Spot,6.94
8824,232,Concord Waterfalls,Tourist Spot,16.10
8825,232,Calivigny Island,Tourist Spot,18.55
8826,233,Ördög árka sánca,Tourist Spot,3.82
8827,232,Bay Gardens,Tourist Spot,11.93
8828,232,Fort George,Tourist Spot,11.03
8829,232,Annandale Falls,Tourist Spot,16.52
8830,232,Christ of the Deep,Tourist Spot,6.18
8831,232,Westerhall Rum Estate,Tourist Spot,1.22
8832,233,Ördög árka sánca,Tourist Spot,18.86
8833,233,Ördög árka sánca,Tourist Spot,3.80
8834,233,Ördög árka sánca,Tourist Spot,2.25
8835,233,Ördög árka sánca,Tourist Spot,18.97
8836,233,Ördög árka,Tourist Spot,13.88
8837,233,Parlagi templomrom (XII. sz.),Tourist Spot,13.77
8838,233,Ördög árka sánca,Tourist Spot,7.59
8839,233,Sámsoni úti vár,Tourist Spot,13.15
8840,233,Vértessy-kúria,Tourist Spot,1.94
8841,233,Lenz kastély,Tourist Spot,3.73
8842,233,Petőfi fája,Tourist Spot,7.21
8843,233,Az 1944-es bombázások emlékműve,Tourist Spot,16.88
8844,233,Csokonai lak- és halálozási helye,Tourist Spot,13.07
8845,234,Jal Mahal,Tourist Spot,9.68
8846,234,City Palace,Tourist Spot,2.97
8847,234,Hawa Mahal,Tourist Spot,14.52
8848,234,Amber Fort,Tourist Spot,15.89
8849,234,Sheesh Mahal,Tourist Spot,18.12
8850,234,Royal Gaitor,Tourist Spot,4.11
8851,234,Stepwell Panna Meena,Tourist Spot,0.75
8852,234,"जंतर मंतर, जयपुर",Tourist Spot,9.91
8853,234,Jaighar Fort,Tourist Spot,18.40
8854,234,Patrika Gate,Tourist Spot,10.68
8855,234,Sisodiya Rani Bagh,Tourist Spot,0.42
8856,234,Elephant village,Tourist Spot,18.93
8857,234,Jaivan Canon,Tourist Spot,3.49
8858,234,Suraj Pol Gate,Tourist Spot,15.24
8859,234,Paanch Batti,Tourist Spot,3.88
8860,234,Nahargah Fort,Tourist Spot,6.67
8861,234,Sanganeri Gate,Tourist Spot,11.26
8862,234,Moti Doongri Fort,Tourist Spot,5.43
8863,234,Haveli,Tourist Spot,1.44
8864,234,Man Gate,Tourist Spot,8.81
8865,235,Μεγάλη γέφυρα,Tourist Spot,2.50
8866,235,Πύργος Συγγέλου,Tourist Spot,5.70
8867,235,Νεκρόπολη Αρμένων,Tourist Spot,9.50
8868,235,Υδρια κεραμικά,Tourist Spot,7.19
8869,235,Παναγία Καθολική,Tourist Spot,5.83
8870,235,Kρήνη Rimondi,Tourist Spot,18.89
8871,235,Βελή Πασά Τζαμί,Tourist Spot,19.88
8872,235,Πύργος Γερανίου,Tourist Spot,8.38
8873,235,Φρούριο Μονοπάρι,Tourist Spot,18.92
8874,235,Φρούριο Φορτέτζα,Tourist Spot,3.79
8875,235,Γέφυρα Σίμα,Tourist Spot,14.53
8876,235,Loggia,Tourist Spot,19.94
8877,235,Αρχαία Λάππα,Tourist Spot,10.93
8878,235,Κουρταλιώτικο Φαράγγι,Tourist Spot,15.04
8879,235,Ιερό Κορυφής Βρύσινα,Tourist Spot,9.92
8880,235,Νερατζέ Τζαμί (Ωδείο Ρεθύμνου),Tourist Spot,10.93
8881,235,Valide Sultana Mosque,Tourist Spot,5.00
8882,235,Kara Moussa Pascha,Tourist Spot,19.08
8883,235,Κουλές Κοξαρέ,Tourist Spot,11.64
8884,235,Κουλές Πλακιά,Tourist Spot,6.30
8885,236,Carrie Murray Nature Center,Tourist Spot,12.52
8886,236,Bromo Seltzer Arts Tower,Tourist Spot,4.96
8887,236,The Peale,Tourist Spot,13.48
8888,236,USS Constellation,Tourist Spot,10.73
8889,236,Howard P. Rawlings Conservatory,Tourist Spot,11.01
8890,236,National Katyń Memorial,Tourist Spot,14.18
8891,236,USS Torsk,Tourist Spot,12.79
8892,236,Chesapeake,Tourist Spot,9.60
8893,236,USCGC Taney,Tourist Spot,0.65
8894,236,Edgar Allen Poe House,Tourist Spot,18.07
8895,236,Roland Park Historic District,Tourist Spot,19.83
8896,236,Ma & Pa Overpass,Tourist Spot,8.49
8897,236,Pennsylvania Avenue Heritage Trail,Tourist Spot,4.75
8898,236,Business and Government Historic District,Tourist Spot,11.41
8899,236,Bolton Hill,Tourist Spot,16.08
8900,236,Old Frederick Douglass High School,Tourist Spot,14.76
8901,236,Capital Subdivision,Tourist Spot,12.23
8902,236,Mount Clare Branch,Tourist Spot,12.75
8903,236,Ravelin,Tourist Spot,18.08
8904,236,Battle Acre Park,Tourist Spot,16.74
8905,241,Old City offices,Tourist Spot,8.29
8906,238,Castello Arabo Normanno di Calatabiano,Tourist Spot,16.89
8907,238,Teatro Greco,Tourist Spot,11.59
8908,238,Castello di Lauria,Tourist Spot,1.82
8909,238,Palazzo Ciampoli,Tourist Spot,14.81
8910,238,Castello di Schisò,Tourist Spot,7.56
8911,238,Sinagoga di Savoca,Tourist Spot,6.92
8912,238,Castello di Castelmola,Tourist Spot,8.45
8913,238,Casteltauro,Tourist Spot,7.66
8914,238,Castello di Sant'Alessio,Tourist Spot,17.38
8915,241,Crafters market,Tourist Spot,16.82
8916,238,Castello di Forza d'Agrò,Tourist Spot,5.78
8917,238,Castello di Pentefur,Tourist Spot,9.89
8918,238,Torre del Cannizzo,Tourist Spot,3.42
8919,238,Naumachie,Tourist Spot,18.90
8920,238,Palazzo Duchi di Santo Stefano,Tourist Spot,17.22
8921,238,Porta Catania,Tourist Spot,18.88
8922,238,Grotta Azzurra,Tourist Spot,9.38
8923,238,Abside di Santa Maria Maddalena,Tourist Spot,3.47
8924,238,Chea San Nicola,Tourist Spot,6.59
8925,238,Castiglione di Sicilia - Nella lista dei Borghi più Belli d'Italia,Tourist Spot,1.33
8926,238,Castelmola - Nella lista I Borghi più Belli d'Italia,Tourist Spot,18.07
8927,241,Clock Tower,Tourist Spot,12.44
8928,239,高山陣屋,Tourist Spot,15.12
8929,239,飛騨高山 浮世絵館 画侖,Tourist Spot,3.49
8930,239,吉島家住宅,Tourist Spot,8.84
8931,239,Miyagawa Morning Market,Tourist Spot,17.16
8932,239,桜山日光館,Tourist Spot,5.35
8933,239,Matsukura Castle,Tourist Spot,17.24
8934,239,飛騨国分寺,Tourist Spot,0.96
8935,239,「ああ野麦峠」文学碑,Tourist Spot,19.58
8936,239,Yoshizane's house,Tourist Spot,11.10
8937,239,Taguchi's house,Tourist Spot,12.02
8938,239,Tanaka's House,Tourist Spot,9.38
8939,239,Wakayama's house,Tourist Spot,1.15
8940,239,Battari Goya,Tourist Spot,19.39
8941,239,Kiyoshi Kamashita Pictures,Tourist Spot,11.57
8942,239,Jinyamae Morning Market,Tourist Spot,2.40
8943,239,"Takayama Old Town, Sanmachi Suji",Tourist Spot,13.26
8944,239,町年寄 矢嶋氏宅跡,Tourist Spot,1.15
8945,239,町会所跡,Tourist Spot,10.00
8946,239,高札場跡,Tourist Spot,17.23
8947,240,OneAZ Credit Union,Tourist Spot,4.34
8948,240,Subway,Tourist Spot,3.61
8949,240,Roosevelt Community Church,Tourist Spot,10.76
8950,240,9/11 Memorial,Tourist Spot,10.87
8951,240,David and Gladys Wright House,Tourist Spot,11.30
8952,240,Arizona Mining and Mineral Museum,Tourist Spot,13.67
8953,240,Library Park,Tourist Spot,2.86
8954,240,Arizona State Fairgrounds,Tourist Spot,19.02
8955,240,Historic City Hall,Tourist Spot,0.16
8956,240,Heritage and Science Park,Tourist Spot,3.59
8957,240,Orpheum Theatre,Tourist Spot,0.26
8958,240,Louis J. Bohn and Gertrude Lee House,Tourist Spot,5.61
8959,240,Tovrea Castle,Tourist Spot,9.10
8960,240,Rippling Waters Bridge,Tourist Spot,8.04
8961,240,S'edav Va'aki Museum,Tourist Spot,7.70
8962,240,Governor Hunt's Tomb,Tourist Spot,5.08
8963,240,Loma del Rio Ruins,Tourist Spot,10.93
8964,240,First Methodist Episcopal Church of Glendale,Tourist Spot,12.29
8965,240,Murphy Bridle Path,Tourist Spot,17.44
8966,240,HY-VIEW,Tourist Spot,14.54
8967,241,Old town offices,Tourist Spot,8.95
8968,241,Michiru Mountain,Tourist Spot,16.39
8969,241,Tabacco Auctions Blantyre,Tourist Spot,4.67
8970,241,Independence Arc,Tourist Spot,12.52
8971,241,tyi,Tourist Spot,4.24
8972,241,mizenje,Tourist Spot,9.37
8973,241,Picknick spot,Tourist Spot,6.34
8974,241,temporaly benchmark,Tourist Spot,13.15
8975,242,Quinta de Anauco,Tourist Spot,7.14
8976,242,Casa del Vínculo y del Retorno,Tourist Spot,3.22
8977,242,Caracas Fly,Tourist Spot,4.80
8978,242,Quinta La Azuleja,Tourist Spot,8.07
8979,242,Plaza Francia,Tourist Spot,14.73
8980,242,Museo Histórico Militar,Tourist Spot,10.95
8981,242,Plaza Bolívar,Tourist Spot,10.26
8982,242,Monumento a las Víctimas del Genocidio Armenio,Tourist Spot,13.07
8983,242,Arco de la Federación,Tourist Spot,19.94
8984,242,Abra Solar,Tourist Spot,15.01
8985,242,Pastor de Nubes,Tourist Spot,3.18
8986,242,L'Amphion,Tourist Spot,8.37
8987,242,Maternidad,Tourist Spot,1.49
8988,242,El Dinamismo en 30 grados,Tourist Spot,4.45
8989,242,Estatua de María Lionza,Tourist Spot,8.34
8990,242,El Atleta,Tourist Spot,12.46
8991,242,Concordia,Tourist Spot,16.41
8992,242,Simón Bolívar El Libertador,Tourist Spot,17.65
8993,242,Monolitos de Los Próceres,Tourist Spot,14.59
8994,245,Trạm Tôn,Tourist Spot,1.77
8995,245,Waterfall Quy Khach,Tourist Spot,14.32
8996,243,Xe Truot Moi,Tourist Spot,3.02
8997,243,Langfarm Center,Tourist Spot,8.85
8998,243,Garnet Cellar Farden,Tourist Spot,4.49
8999,243,Ga Đà Lạt,Tourist Spot,16.36
9000,243,Dinh Bao Dai 1,Tourist Spot,11.06
9001,243,Thác Prenn,Tourist Spot,1.13
9002,243,Narsinghpur,Tourist Spot,5.73
9003,243,Coffee weasels plantation,Tourist Spot,11.51
9004,243,Maze BAR,Tourist Spot,16.91
9005,243,Dinh III Bảo Đại,Tourist Spot,19.95
9006,243,Prenn,Tourist Spot,5.48
9007,243,French Quarter,Tourist Spot,16.10
9008,243,Dinh Bao Dai 2,Tourist Spot,0.08
9009,243,Thung Lũng Tình Yêu,Tourist Spot,11.44
9010,243,Thác Datanla,Tourist Spot,3.98
9011,243,Le Bosquet Rail Station,Tourist Spot,19.85
9012,243,View point,Tourist Spot,11.77
9013,243,Thung Lũng Vàng,Tourist Spot,2.82
9014,243,Vườn hoa đào10 lời,Tourist Spot,6.36
9015,243,Ma Rừng Lữ Quán,Tourist Spot,4.15
9016,245,Cát Cát,Tourist Spot,15.05
9017,245,Cat Cat Bridge,Tourist Spot,13.69
9018,245,Cầu Treo Lao Chải San II,Tourist Spot,4.24
9019,245,Tu viện Tả Phìn,Tourist Spot,7.76
9020,245,"View Point, altitute 2143m",Tourist Spot,13.64
9021,245,Christopher little waterfall,Tourist Spot,16.23
9022,245,Fansipan Legend,Tourist Spot,14.70
9023,245,rice hike,Tourist Spot,0.41
9024,245,Waterfall,Tourist Spot,18.14
9025,245,Heaven's Gate,Tourist Spot,2.64
9026,245,Hâu Thào village,Tourist Spot,13.25
9027,245,Heaven Sapa,Tourist Spot,7.28
9028,245,Old valley path,Tourist Spot,4.52
9029,245,Đại Tượng Phật,Tourist Spot,15.75
9030,245,Muong hoa valley,Tourist Spot,11.21
9031,245,Terrace rice fields shin chai,Tourist Spot,5.07
9032,541,"Sitio Patrimonio de la Humanidad '"Asentamiento y momificación artificial de la cultura chinchorro'"",Tourist Spot,7.34
9033,541,Faro,Tourist Spot,7.11
9034,246,Plaza de los Mariachis,Tourist Spot,0.36
9035,246,Club de Golf Las Lomas,Tourist Spot,16.17
9036,246,Palacio de Gobierno,Tourist Spot,14.19
9037,246,Los Arcos,Tourist Spot,18.33
9038,246,Glorieta de los Niños Héroes,Tourist Spot,15.01
9039,246,Rotonda de Los Ilustres Jalisiences,Tourist Spot,17.91
9040,246,El Grillo,Tourist Spot,0.75
9041,246,La Minerva,Tourist Spot,10.72
9042,246,Morelos,Tourist Spot,12.11
9043,246,Arcos del Milenio,Tourist Spot,8.54
9044,246,Miguel Hidalgo y Costilla,Tourist Spot,13.88
9045,246,Beatriz Hernández,Tourist Spot,18.39
9046,246,Miguel de Ibarra,Tourist Spot,19.28
9047,246,Monumento a la Madre,Tourist Spot,4.93
9048,246,Glorieta Colón,Tourist Spot,5.02
9049,246,Puente Matute Remus,Tourist Spot,12.06
9050,246,Condición Suspendida,Tourist Spot,17.48
9051,246,El origen del nacimiento de Colomos III,Tourist Spot,2.58
9052,246,Arcos del Milenio,Tourist Spot,9.50
9053,246,Las Águilas,Tourist Spot,4.49
9054,247,Ceremonial Start of Iditarod Trail Sled Dog Race,Tourist Spot,14.22
9055,247,Historic City Hall,Tourist Spot,2.03
9056,247,Temnac P-38G Lightning,Tourist Spot,5.82
9057,247,Kimball Building,Tourist Spot,8.30
9058,247,Anchorage Veteran's Memorial,Tourist Spot,16.72
9059,247,Given…by the Great Land,Tourist Spot,11.56
9060,247,McCloud Memorial,Tourist Spot,11.05
9061,247,Anchorage Light Speed Planet Walk,Tourist Spot,11.16
9062,247,O’er Land and Sea a Beacon Bright,Tourist Spot,14.52
9063,247,Reflections on the Great One,Tourist Spot,9.43
9064,247,Focus on Statehood,Tourist Spot,1.20
9065,247,Wendler Building,Tourist Spot,5.57
9066,247,Captain Cook Monument,Tourist Spot,16.32
9067,247,Sub Zero,Tourist Spot,13.66
9068,247,Martin Luther King Jr. Memorial,Tourist Spot,13.56
9069,247,Commemorative Plaque of Pope John Paul II Visit,Tourist Spot,7.63
9070,247,Hugh M. Elmendorf monument,Tourist Spot,5.67
9071,247,YUKLA 27 Memorial,Tourist Spot,14.47
9072,247,POW-MIA memorial,Tourist Spot,3.12
9073,247,Lockheed C-130E Hercules,Tourist Spot,15.55
9074,248,Thrupang Palace,Tourist Spot,11.05
9075,248,Trongsa Dzong,Tourist Spot,18.78
9076,248,Hospital Gate,Tourist Spot,4.73
9077,248,Muktshen Phodrang,Tourist Spot,3.96
9078,248,View Point Trongsa Dzong,Tourist Spot,12.14
9079,249,Registon maydoni,Tourist Spot,4.29
9080,249,Вечный Город - The Eternal City - Boqiy Shahar,Tourist Spot,3.72
9081,249,Islom Karimov maqbarasi,Tourist Spot,1.13
9082,249,Go'ri Amir maqbarasi,Tourist Spot,3.19
9083,249,Go'ri Amir,Tourist Spot,14.80
9084,249,Shohizinda,Tourist Spot,4.42
9085,249,Registon maydoni,Tourist Spot,0.29
9086,249,Sherdor madrasasi,Tourist Spot,16.56
9087,249,Ulug'bek mаdrаsasi,Tourist Spot,5.11
9088,249,Tillаkori madrasasi,Tourist Spot,10.13
9089,249,Afrosiyob,Tourist Spot,6.33
9090,249,Xo'ja Abdu Darun masjidi,Tourist Spot,12.72
9091,249,Chorsu,Tourist Spot,4.82
9092,249,Ishrat Хоnа mаqbаrasi,Tourist Spot,3.98
9093,249,Moturidiy yodgorlik majmui,Tourist Spot,1.90
9094,249,Abdiberun xonaqohi,Tourist Spot,15.77
9095,249,Do'smatbay madrasasi,Tourist Spot,9.47
9096,249,Cho'pon Ota tepaligi,Tourist Spot,16.53
9097,249,Maxsumbobo maqbarasi,Tourist Spot,10.01
9098,249,Shayboniylar daxmasi,Tourist Spot,2.48
9099,250,Boat Café,Tourist Spot,5.91
9100,250,The Wētā Cave,Tourist Spot,10.52
9101,250,Carlucci Land,Tourist Spot,17.85
9102,250,Island Bay Marine Education Centre,Tourist Spot,11.75
9103,250,Wellington Botanic Garden,Tourist Spot,7.43
9104,250,Turnbull House,Tourist Spot,16.01
9105,250,Massey Memorial,Tourist Spot,14.81
9106,250,Queen Victoria Monument,Tourist Spot,10.23
9107,250,Old Bank Arcade,Tourist Spot,12.03
9108,250,Randell Cottage,Tourist Spot,15.77
9109,250,Atatürk Memorial,Tourist Spot,12.35
9110,250,Albatross,Tourist Spot,3.50
9111,250,Kupe,Tourist Spot,10.04
9112,250,Katherine Mansfield,Tourist Spot,16.09
9113,250,Gibbes Watson Conservatory,Tourist Spot,4.73
9114,250,Government House,Tourist Spot,5.98
9115,250,Zealandia Visitor Centre,Tourist Spot,13.35
9116,250,Te Puni urupā,Tourist Spot,14.92
9117,250,The Bucket Fountain,Tourist Spot,11.86
9118,250,Public Trust Building,Tourist Spot,19.14
9119,251,Mian Azhar’s Home,Tourist Spot,0.71
9120,251,Mehar Das Qulcha,Tourist Spot,18.40
9121,251,Mian Azhar's Home,Tourist Spot,5.57
9122,251,حویلی نو نہال سنگھ,Tourist Spot,5.59
9123,251,مسجد وزیر خان,Tourist Spot,16.17
9124,251,شاہی قلعہ,Tourist Spot,9.84
9125,251,Tomb of Allama Iqbal,Tourist Spot,4.61
9126,251,شاہی حمام,Tourist Spot,13.18
9127,251,دہلی گیٹ,Tourist Spot,14.76
9128,251,روشانی دروازہ,Tourist Spot,5.94
9129,251,عالمگیری دروازہ,Tourist Spot,18.09
9130,251,چٹا گیٹ,Tourist Spot,5.29
9131,251,Tomb of Dai Anga,Tourist Spot,6.26
9132,251,Lohari Gate,Tourist Spot,0.04
9133,251,کنواں دینا ناتھ,Tourist Spot,9.46
9134,251,Railway Reservation Office,Tourist Spot,9.99
9135,251,Kim's Gun,Tourist Spot,12.34
9136,251,Chauburji,Tourist Spot,1.73
9137,251,شالامار باغ,Tourist Spot,8.98
9138,251,Shairanwala Gate,Tourist Spot,15.69
9139,252,Aldea de Tulor,Tourist Spot,8.96
9140,252,Pukará de Quitor,Tourist Spot,0.17
9141,252,Valle de la Luna,Tourist Spot,16.67
9142,252,Yacimiento Lítico de Ghatchi 1B,Tourist Spot,15.15
9143,252,Yacimiento Lítico de Ghatchi 2B,Tourist Spot,4.04
9144,252,Yacimiento Lítico de Ghatchi 2C,Tourist Spot,7.22
9145,252,Yacimiento Lítico de Ghatchi 1A,Tourist Spot,1.90
9146,252,Centro Incásico Catarpe,Tourist Spot,2.35
9147,252,Túnel de Catarpe,Tourist Spot,13.40
9148,252,Cuevas de Chulacao,Tourist Spot,16.34
9149,252,Mina crisanta,Tourist Spot,13.79
9150,252,Ruinas de Catarpe,Tourist Spot,13.92
9151,252,Mirador Coyote,Tourist Spot,6.77
9152,252,Las tres Marías,Tourist Spot,8.75
9153,252,Duna Mayor I,Tourist Spot,16.03
9154,252,Valle de la Luna,Tourist Spot,19.96
9155,252,Valle de Marte,Tourist Spot,5.34
9156,252,Mirador Achaches,Tourist Spot,8.49
9157,252,Valle de Marte,Tourist Spot,17.98
9158,252,Caldera,Tourist Spot,18.25
9159,253,Teleférico do Funchal,Tourist Spot,6.48
9160,253,Jardim Tropical Monte Palace,Tourist Spot,0.90
9161,253,Mercado dos Lavradores,Tourist Spot,15.93
9162,253,Funchal,Tourist Spot,19.94
9163,253,Monte,Tourist Spot,2.69
9164,253,Teleférico do Jardim Botânico,Tourist Spot,0.97
9165,253,Jardim Botânico da Madeira Engenheiro Rui Vieira,Tourist Spot,0.92
9166,253,Grutas e Centro do Vulcanismo,Tourist Spot,2.09
9167,253,Monte Palace,Tourist Spot,0.63
9168,253,Pico dos Barcelos,Tourist Spot,18.85
9169,253,Cascata das 25 Fontes,Tourist Spot,5.52
9170,253,Teatro Municipal Baltazar Dias,Tourist Spot,16.53
9171,253,Fortaleza do  Pico,Tourist Spot,16.18
9172,253,Quinta da Capela,Tourist Spot,16.21
9173,253,Jardim Botânico,Tourist Spot,1.07
9174,253,Babosas,Tourist Spot,4.25
9175,253,Carros de cesto do Monte,Tourist Spot,15.61
9176,253,João Goncalves Zarco,Tourist Spot,4.08
9177,253,Cabo Girão,Tourist Spot,18.34
9178,253,Eira do Serrado,Tourist Spot,0.51
9179,254,Kalaja e Shën Triadhës,Tourist Spot,19.17
9180,254,Kordhoce Bridge,Tourist Spot,3.36
9181,254,Lockheed T-33 Shooting Star,Tourist Spot,5.85
9182,254,Zekate House,Tourist Spot,16.73
9183,254,Ish-hammam,Tourist Spot,13.74
9184,254,Kalaja e Gjirokastrës,Tourist Spot,16.05
9185,254,Kisha e Manastirit të Shën Triadhës,Tourist Spot,11.21
9186,254,Xhamia e Gjin Aleksit,Tourist Spot,11.15
9187,254,Adrianopoli,Tourist Spot,9.98
9188,254,Kalaja e Libohovës,Tourist Spot,3.83
9189,254,Parku Arkeologjik Antigone,Tourist Spot,11.47
9190,254,Kalaja e Paleokastrës,Tourist Spot,7.31
9191,254,Kalaja e Kardhiqit,Tourist Spot,13.65
9192,254,Banesa e Abdyl Babaramos e Isuf Jahos,Tourist Spot,2.67
9193,254,Zako Cajupi,Tourist Spot,16.59
9194,254,Teatri Romak,Tourist Spot,14.73
9195,254,Kalaja e Skllapuas,Tourist Spot,11.84
9196,254,Ura e Ali Pasha,Tourist Spot,2.59
9197,254,Shtëpia e Ismail Kadaresë,Tourist Spot,4.67
9198,254,Skënduli House,Tourist Spot,11.23
9199,255,The Wheel of Brisbane,Tourist Spot,14.13
9200,255,Coorparoo School of Arts and RSL Memorial Hall,Tourist Spot,13.37
9201,255,South Bank Parklands,Tourist Spot,14.85
9202,255,Brisbane City Botanic Gardens,Tourist Spot,8.21
9203,255,Sir Thomas Brisbane Planetarium,Tourist Spot,10.39
9204,255,Brisbane Arcade,Tourist Spot,12.73
9205,255,Newstead House,Tourist Spot,8.84
9206,255,Fort Lytton,Tourist Spot,2.81
9207,255,Brisbane City Council Tramway Substation No 9,Tourist Spot,12.58
9208,255,City Roos,Tourist Spot,3.18
9209,255,Plant,Tourist Spot,8.14
9210,255,Mowbray Park,Tourist Spot,12.28
9211,255,Old Museum,Tourist Spot,17.29
9212,255,Spring Hill Baths,Tourist Spot,8.20
9213,255,King George Square,Tourist Spot,19.41
9214,255,HMAS Diamantina,Tourist Spot,16.00
9215,255,Forceful,Tourist Spot,10.96
9216,255,Viewing Platform BNE Runway 01R/19L,Tourist Spot,12.27
9217,255,Gumdale Historical Museum,Tourist Spot,15.74
9218,255,Belmont Tramway,Tourist Spot,5.18
9219,256,Klášter Zlatá Koruna,Tourist Spot,16.46
9220,256,hrad a zámek Český Krumlov,Tourist Spot,11.06
9221,256,Minoritský klášter,Tourist Spot,6.38
9222,256,Zámecká jízdárna,Tourist Spot,10.97
9223,256,Památník vítězství Ptačí hrádek,Tourist Spot,1.71
9224,256,Zámek Červený Dvůr,Tourist Spot,7.66
9225,256,zřícenina Dívčí kámen,Tourist Spot,2.32
9226,256,Keltské oppidum Třísov,Tourist Spot,2.13
9227,256,Soubor plastik v parku,Tourist Spot,18.94
9228,256,sv. Barbora,Tourist Spot,17.35
9229,256,Spiegellabyrinth (Zrcadlovy Labyrint),Tourist Spot,10.04
9230,256,Klášter klarisek,Tourist Spot,16.28
9231,256,Fara,Tourist Spot,0.68
9232,256,Kristus na hoře Olivetské,Tourist Spot,16.33
9233,256,Budějovická brána,Tourist Spot,7.21
9234,256,Letohrádek Bellarie,Tourist Spot,19.63
9235,256,Josefova věž,Tourist Spot,7.85
9236,256,Bývalá nádrž na vodu,Tourist Spot,10.36
9237,256,197/65/A-120,Tourist Spot,5.64
9238,256,197/64/A-160,Tourist Spot,19.11
9239,257,Fort Thomas Hotel,Tourist Spot,9.52
9240,257,Brimstone Hill Fortress National Park,Tourist Spot,10.61
9241,257,Government House,Tourist Spot,19.74
9242,257,Fort Charles,Tourist Spot,5.42
